id,price
0,2808.831
1,5704.0806
2,9617.726
3,3904.5227
4,1609.1703
5,5381.545
6,4943.1646
7,4503.962
8,4942.096
9,14130.923
10,4541.361
11,810.2854
12,2707.9592
13,1628.3915
14,2551.4055
15,1198.4674
16,1497.262
17,3802.8108
18,4075.0027
19,953.9458
20,2126.7395
21,5239.1123
22,4377.42
23,742.2822
24,15588.68
25,1002.79395
26,591.93787
27,1052.7285
28,1599.1093
29,862.9552
30,11787.257
31,504.5091
32,4013.3872
33,675.7496
34,783.63135
35,2510.7852
36,5740.56
37,2551.4573
38,2926.2383
39,742.4808
40,700.0713
41,9398.428
42,965.2399
43,1827.1204
44,10626.957
45,2389.2092
46,1010.07135
47,821.9607
48,1358.9829
49,2952.487
50,668.56244
51,4524.693
52,2855.2888
53,6773.283
54,5663.8755
55,2165.5237
56,10791.295
57,2175.555
58,4392.214
59,2423.654
60,1305.9421
61,709.0043
62,7131.4175
63,1270.6322
64,8333.125
65,16597.29
66,902.7451
67,12300.852
68,5671.152
69,10609.7
70,438.07864
71,778.41547
72,829.02606
73,1128.5623
74,5194.616
75,1856.7855
76,8334.12
77,14044.477
78,2837.2253
79,6423.136
80,11598.139
81,1941.846
82,13398.806
83,6625.341
84,907.38983
85,6460.372
86,1073.3513
87,12449.722
88,9017.416
89,14709.469
90,5123.445
91,1240.04
92,956.6443
93,866.4149
94,17687.334
95,619.718
96,14182.537
97,15341.699
98,13287.722
99,744.8194
100,2585.899
101,780.8158
102,677.1824
103,452.64597
104,1181.7133
105,1738.4672
106,1328.3954
107,788.40424
108,1174.8857
109,711.66174
110,697.7203
111,1079.068
112,1878.0472
113,1624.2014
114,1613.7992
115,5078.7935
116,5213.6772
117,15060.889
118,585.2961
119,15995.327
120,1301.9113
121,1609.1703
122,1123.2618
123,673.29346
124,623.2982
125,1377.4873
126,1231.3201
127,11852.494
128,5938.267
129,4809.6826
130,6281.3965
131,3400.0037
132,6679.5894
133,994.5236
134,3961.3213
135,1058.676
136,764.0778
137,6007.754
138,617.42487
139,4431.1064
140,778.35547
141,778.6884
142,3290.0056
143,4749.988
144,785.66095
145,6150.8804
146,16282.39
147,5067.94
148,2440.8333
149,1808.5068
150,2801.9392
151,1741.3395
152,12040.064
153,2562.3892
154,590.8017
155,13673.617
156,3628.3447
157,2835.2637
158,3729.587
159,931.2611
160,8137.755
161,10084.204
162,711.72473
163,718.4042
164,5898.987
165,10502.588
166,3159.4219
167,4567.1865
168,3248.8796
169,10044.8545
170,818.48517
171,1522.8821
172,5004.701
173,1981.1025
174,6098.5957
175,1852.6417
176,4383.6626
177,3341.8774
178,2530.577
179,3327.6646
180,3340.7825
181,1726.9779
182,1010.2571
183,1700.3345
184,769.8047
185,3909.7786
186,942.9598
187,952.87634
188,700.0713
189,1771.9677
190,2144.15
191,797.2707
192,828.7892
193,5923.292
194,3982.98
195,2366.7476
196,698.39575
197,12632.583
198,670.32806
199,8603.558
200,9730.59
201,6318.633
202,547.2567
203,695.2239
204,6121.819
205,3875.1313
206,780.45953
207,3027.1606
208,974.8785
209,8346.772
210,2488.0757
211,8409.27
212,11029.605
213,267.7173
214,1410.7786
215,1010.2571
216,2669.4197
217,2621.3694
218,796.4202
219,1361.8594
220,2603.099
221,2119.9424
222,8853.206
223,1088.418
224,1173.737
225,4341.5884
226,4137.8433
227,1789.3738
228,6192.3057
229,1871.7897
230,4993.839
231,1546.6512
232,1006.35974
233,1596.9073
234,878.2415
235,8557.913
236,1260.632
237,969.3707
238,4783.446
239,9826.38
240,5926.742
241,880.7478
242,15642.866
243,4452.523
244,472.49957
245,1035.4664
246,2669.4197
247,7415.659
248,10575.825
249,5397.6865
250,5031.495
251,1601.7242
252,2784.6223
253,4941.609
254,5367.3726
255,1305.961
256,750.5911
257,1931.6377
258,822.71606
259,14540.562
260,6158.7617
261,4842.447
262,1771.9677
263,3762.405
264,816.01324
265,2115.7722
266,8303.836
267,1762.7883
268,911.3183
269,8750.294
270,7941.822
271,856.4539
272,4443.4517
273,5284.175
274,406.96588
275,985.1071
276,6190.8027
277,554.2134
278,6755.9175
279,8141.9077
280,1679.7776
281,2842.8862
282,3824.4082
283,9740.451
284,8664.053
285,11360.219
286,5147.0806
287,14773.986
288,1741.3395
289,7997.701
290,567.22675
291,9736.056
292,16449.572
293,895.7465
294,7009.326
295,1774.2087
296,2046.946
297,762.77844
298,145.5189
299,5436.2393
300,2121.8586
301,1157.8568
302,3885.1013
303,5553.6665
304,6177.0176
305,9677.114
306,1090.3615
307,1203.8712
308,1661.0233
309,2064.168
310,1774.2087
311,381.52405
312,8120.0156
313,4957.969
314,2369.2893
315,10290.149
316,318.36005
317,1235.8435
318,899.4655
319,7529.388
320,4923.5083
321,407.36322
322,508.18515
323,700.0713
324,822.2511
325,5418.424
326,1609.1703
327,1839.0638
328,7177.1636
329,541.0733
330,16110.787
331,2381.6855
332,890.02277
333,8366.33
334,3178.2395
335,1874.8649
336,15182.846
337,932.0988
338,997.215
339,5900.736
340,711.66174
341,1682.8723
342,676.364
343,4428.004
344,4577.468
345,1747.3157
346,662.4836
347,2591.4788
348,4723.6997
349,786.76324
350,3219.1006
351,475.48395
352,3004.8508
353,1918.1053
354,671.6073
355,1583.1459
356,786.76324
357,11845.715
358,1457.4258
359,573.39355
360,1032.5946
361,8855.311
362,547.19403
363,9499.994
364,3601.9375
365,761.1257
366,547.2567
367,4649.441
368,1639.8481
369,750.5911
370,699.98645
371,815.95154
372,6729.7676
373,832.59875
374,637.4309
375,975.839
376,801.1259
377,4135.2104
378,2485.026
379,678.0657
380,4340.4067
381,689.6224
382,739.3371
383,8680.017
384,1141.2482
385,697.7516
386,16399.637
387,11282.7705
388,800.966
389,882.6464
390,2717.3318
391,822.71606
392,8343.221
393,580.7901
394,2019.435
395,4761.152
396,823.7613
397,2017.5166
398,1046.2023
399,2169.8188
400,4926.989
401,514.1239
402,2357.1963
403,9889.391
404,1416.3705
405,1125.0963
406,608.54224
407,16974.953
408,1892.2676
409,5627.9165
410,915.14014
411,675.847
412,4698.5215
413,1551.2172
414,6775.1587
415,798.0895
416,1515.7943
417,8331.3545
418,202.53984
419,4852.885
420,13895.354
421,4756.3804
422,5019.8364
423,849.5573
424,1394.7704
425,658.031
426,742.2822
427,15234.477
428,1741.3395
429,8502.548
430,4785.1274
431,16178.515
432,2221.019
433,3100.5322
434,695.2776
435,3138.3308
436,2295.5774
437,1199.2313
438,7101.4175
439,538.40094
440,3828.0396
441,1572.9111
442,722.5421
443,637.8601
444,895.23926
445,1113.6376
446,2414.4712
447,5152.1724
448,901.87415
449,2332.7307
450,788.3646
451,1070.9304
452,5624.4697
453,6412.238
454,3063.7917
455,5121.9414
456,1100.366
457,12451.852
458,3904.5227
459,4941.2383
460,12280.426
461,651.1768
462,733.5825
463,409.25232
464,1001.3232
465,4260.268
466,786.02405
467,4338.4854
468,4731.759
469,1495.5085
